;esco code;esco name;kzis code;kzis name
1027;3151.1;mechanik urządzeń chłodniczych w rybołówstwie;712701;Mechanik urządzeń chłodniczych
1028;7115.4;monter klatek schodowych;712906;Monter stolarki budowlanej
1029;7121.1;dekarz;712905;Monter zabudowy i robót wykończeniowych w budownictwie
1030;7131.1;malarz;713104;Szpachlarz
1031;7131.2;tapeciarz;713102;Malarz budowlany
1032;7132.3;lakiernik pojazdowy;713202;Lakiernik proszkowy
1033;7132.3;lakiernik pojazdowy;713204;Lakiernik tworzyw sztucznych
1034;7523.5;polerowacz wyrobów z drewna;713205;Lakiernik wyrobów drzewnych
1035;7132.3;lakiernik pojazdowy;713207;Malarz-lakiernik konstrukcji i wyrobów metalowych
1036;7132.3;lakiernik pojazdowy;713206;Malarz-lakiernik samolotowy
1037;7132.1;lakiernik;713208;Piaskarz
1038;7133.1;specjalista ds. usuwania azbestu;713302;Czyściciel elewacji budowlanych
1039;7133.3;kominiarz;713301;Alpinista przemysłowy
1040;7211.1.3;specjalista ds. przygotowania mas formierskich i rdzeniowych;721101;Brązownik
1041;7211.1.3;specjalista ds. przygotowania mas formierskich i rdzeniowych;721105;Zalewacz form
1042;7211.1.3;specjalista ds. przygotowania mas formierskich i rdzeniowych;721103;Ludwisarz
1043;7211.1.2;odlewnik rdzeni;721102;Formierz odlewnik
1044;7212.2;lutowacz;721209;Zgrzewacz
1045;7212.3;spawacz;721202;Operator robotów spawalniczych
1046;7212.2;lutowacz;721203;Operator zgrzewarek
1047;7213.2;monter zbiorników;721301;Blacharz
1048;7124.1;monter izolacji budowlanych;721303;Blacharz izolacji przemysłowych
1049;7213.2;monter zbiorników;721305;Blacharz okrętowy
1050;7132.3;lakiernik pojazdowy;721306;Blacharz samochodowy
1051;8219.8;monter konstrukcji stalowych;721405;Oczyszczacz konstrukcji stalowych
1052;7115.2;monter drzwi;721401;Monter bram
1053;7214.3.1;nitowacz;721402;Monter kadłubów okrętowych
1054;8219.8;monter konstrukcji stalowych;721403;Monter konstrukcji aluminiowych
1055;7215.4;monter namiotów;721504;Takielarz
1056;8343.1;maszynista kolei linowych, wyciągów narciarskich i zjeżdżalni grawitacyjnych;721501;Monter / konserwator kolei linowych, wyciągów narciarskich i zjeżdżalni grawitacyjnych
1057;7215.1;montażysta rusztowań scenicznych;721502;Monter konstrukcji linowych stałych
1058;8113.6;robotnik na platformie wiertniczej;721503;Monter wiertni
1059;7221.3;operator młota hydraulicznego;722102;Kowal wyrobów zdobniczych
1060;7222.1;modelarz odlewniczy;722207;Traser
1061;8219.8;monter konstrukcji stalowych;722205;Ślusarz galanterii metalowej
1062;7223.4;operator obrabiarki sterowanej numerycznie;722314;Tokarz w metalu
1063;7223.4.4.1;operator obrabiarki rotacyjnej;722313;Tokarz/frezer obrabiarek sterowanych numerycznie
1064;7223.4;operator obrabiarki sterowanej numerycznie;722312;Szlifierz metali
1065;7223.4.4;operator maszyn do obróbki skrawaniem;722315;Ustawiacz maszyn do obróbki skrawaniem
1066;7223.4;operator obrabiarki sterowanej numerycznie;722302;Operator automatycznej linii obróbki skrawaniem
1067;8121.4;operator ciągarki;722304;Operator maszyn do produkcji wyrobów z drutu, lin, siatek i kabli
1068;7223.4.5;operator maszyn do cięcia metalu;722306;Operator maszyn i urządzeń do produkcji opakowań blaszanych
1069;7223.4;operator obrabiarki sterowanej numerycznie;722307;Operator obrabiarek skrawających
1070;7223.4;operator obrabiarki sterowanej numerycznie;722309;Operator obrabiarek zespołowych
1071;7231.3;mechanik silników spalinowych;723101;Mechanik autobusów
1072;7231.3;mechanik silników spalinowych;723102;Mechanik ciągników
1073;7231.3;mechanik silników spalinowych;723107;Mechanik motocyklowy
1074;7231.3;mechanik silników spalinowych;723104;Mechanik samochodów ciężarowych
1075;7231.3;mechanik silników spalinowych;723105;Mechanik samochodów osobowych
1076;7231.8;serwisant pojazdów;723106;Monter samochodowej instalacji gazowej (LPG)
1077;7232.4;koordynator prac obsługi hangarowej;723201;Mechanik płatowców
1078;8211.1.1;monter silników lotniczych;723202;Mechanik silników lotniczych
1079;7232.4;koordynator prac obsługi hangarowej;723203;Mechanik wyposażenia lotniczego statków powietrznych
1080;7233.12;technik systemów pneumatycznych;723301;Mechanik / konserwator urządzeń do napełniania i opróżniania zbiorników
1081;7233.4;technik urządzeń hydraulicznych i pneumatycznych;723303;Mechanik maszyn i urządzeń budowlanych i melioracyjnych
1082;7233.7;mechanik urządzeń przemysłowych;723304;Mechanik maszyn i urządzeń do obróbki metali
1083;7233.10;mechanik sprzętu górniczego;723305;Mechanik maszyn i urządzeń górnictwa odkrywkowego
1084;7233.1;mechanik maszyn ciężkich;723306;Mechanik maszyn i urządzeń górnictwa podziemnego
1085;8156.2.3;operator obuwniczych urządzeń szwalniczych;723309;Mechanik maszyn szwalniczych
1086;7412.11;elektromonter taboru szynowego;723313;Mechanik taboru kolejowego
1087;7233.9;mechanik okrętowy;723310;Mechanik-monter maszyn i urządzeń
1088;5411.1.4;operator sprzętu pożarniczego;723315;Monter / konserwator urządzeń przeciwpożarowych
1089;8212.2;monter sprzętu elektrycznego;723314;Monter-instalator urządzeń technicznych w budownictwie wiejskim
1090;7233.3;pomocnik starszego mechanika statku rybackiego;723316;Motorzysta wachtowy
1091;7311.4;monter urządzeń precyzyjnych;731105;Ortopeda mechanik
1092;7311.2;monter aparatów i przyrządów optycznych;731102;Mechanik automatyki przemysłowej i urządzeń precyzyjnych
1093;7311.1;zegarmistrz;731103;Mechanik precyzyjny
1094;7312.2;korektor instrumentów muzycznych;731205;Monter instrumentów muzycznych
1095;7314.1;cegielnik;731408;Sortowacz-brakarz ceramiki
1096;8181.11;operator urządzeń do formowania wyrobów ceramicznych;731401;Ceramik wyrobów ceramiki budowlanej
1097;8181.10;szkliwierz ceramiki;731402;Ceramik wyrobów użytkowych i ozdobnych
1098;7314.1;cegielnik;731403;Formowacz ściernic
1099;8181.11;operator urządzeń do formowania wyrobów ceramicznych;731407;Odlewnik wyrobów ceramicznych
1100;7222.1;modelarz odlewniczy;731406;Modelarz odlewnik gipsowych form roboczych
1101;7315.2;krajacz szkła;731504;Ręczny polerowacz szkła
1102;7125.1;szklarz;731505;Sortowacz-brakarz szkła
1103;8181.9;maszynowy szlifierz-polerowacz szkła;731507;Szlifierz szkła gospodarczego i technicznego
1104;7315.2;krajacz szkła;731508;Szlifierz szkła płaskiego
1105;3254.1;optyk okularowy;731506;Szlifierz-polerowacz szkła optycznego
1106;7315.2;krajacz szkła;731501;Formowacz wyrobów szklanych
1107;7316.2;specjalista grawerowania w szkle;731607;Rzeźbiarz szkła
1108;7316.2;specjalista grawerowania w szkle;731610;Zdobnik szkła
1109;7316.2;specjalista grawerowania w szkle;731601;Cechowacz skal i znaków na szkle oraz na wyrobach z metali
1110;7316.1.2;dekorator powierzchni szklanych;731605;Lustrzarz
1111;7316.3;specjalista grawerowania w metalu;731603;Giloszer szkła
1112;7223.4.1;operator maszyn grawerskich;731611;Grawer
1113;7313.1.2;złotnik-jubiler;731606;Pozłotnik
1114;7317.2;wyplatacz koszyków;731708;Trzciniarz
1115;7317.5;wykonawca mebli wyplatanych;731703;Łubiankarz
1116;7317.6;rzeźbiarz w drewnie;731701;Fajkarz
1117;7317.5;wykonawca mebli wyplatanych;731704;Modelarz wyrobów plecionkarskich
1118;7318.6;tkacz;731807;Renowator tkanin unikatowych
1119;8151.2.2;operator skręcarki do przędzy;731805;Przędzarz
1120;8219.9;monter wyrobów z tworzyw sztucznych;731903;Wytwórca sztucznych kwiatów
1121;7222.3;ślusarz;731905;Metaloplastyk
1122;7317.4;zabawkarz;731901;Pamiątkarz
1123;7316.3;specjalista grawerowania w metalu;732112;Rytownik
1124;7321.1.1;montażysta ilustracji;732101;Fotograf poligraficzny
1125;7316.3;specjalista grawerowania w metalu;732103;Giloszer poligraficzny
1126;7321.1.2;specjalista wykonania form drukowych;732106;Moletownik
1127;7321.1.2;specjalista wykonania form drukowych;732107;Montażysta reprodukcyjny
1128;7322.7;technik druku na tkaninach;732201;Drukarz
1129;7322.1;operator drukarki;732208;Operator kserokopiarek
1130;7322.6;operator prasy tłoczącej;732206;Maszynista maszyn typograficznych
1131;7323.4;falcerz;732301;Introligator
1132;7323.3;konserwator książek;732302;Introligator galanteryjny
1133;7411.1.3;elektryk obsługi imprez okolicznościowych;741101;Elektromonter instalacji elektrycznych
1134;7411.1.3;elektryk obsługi imprez okolicznościowych;741102;Elektromonter reklam świetlnych
1135;7412.5;elektromechanik sprzętu gospodarstwa domowego;741205;Elektromechanik urządzeń chłodniczych
1136;7411.1.2;elektromechanik elektrycznych przyrządów pomiarowych;741206;Elektromechanik urządzeń sterowania ruchem kolejowym
1137;7412.10;technik konserwator urządzeń parku rozrywki;741207;Elektromonter (elektryk) zakładowy
1138;7412.4;pracownik obsługi lotniczego oświetlenia naziemnego;741209;Elektromonter lotniczy
1139;7412.10;technik konserwator urządzeń parku rozrywki;741210;Elektromonter maszyn elektrycznych
1140;7412.8;elektryk górniczy;741211;Elektromonter maszyn i urządzeń górnictwa odkrywkowego
1141;7412.8;elektryk górniczy;741212;Elektromonter maszyn i urządzeń górnictwa podziemnego
1142;7412.3;elektromechanik;741214;Elektromonter prefabrykowanych stacji transformatorowych
1143;8212.2.1;monter aparatury rozdzielczej i kontrolnej energii elektrycznej;741215;Elektromonter rozdzielni i podstacji trakcyjnych
1144;7422.6;konserwator sprzętu telekomunikacyjnego;741217;Elektromonter telekomunikacyjnych urządzeń zasilających
1145;7413.1.2;monter napowietrznych linii elektroenergetycznych;741218;Elektromonter transformatorów
1146;7411.1.2;elektromechanik elektrycznych przyrządów pomiarowych;741219;Elektromonter układów pomiarowych i automatyki zabezpieczeniowej
1147;7412.4;pracownik obsługi lotniczego oświetlenia naziemnego;741220;Elektromonter urządzeń sygnalizacyjnych
1148;7413.1.3;elektryk – konserwator oświetlenia ulicznego;741302;Elektromonter napowietrznych linii niskich i średnich napięć
1149;7413.1.2;monter napowietrznych linii elektroenergetycznych;741304;Elektromonter pogotowia elektroenergetycznego
1150;7421.6;elektromechanik urządzeń sterowania ruchem kolejowym;742101;Automatyk sterowania ruchem kolejowym
1151;3114.1;technik elektronik;742115;Monter urządzeń sterowania ruchem pociągów metra
1152;7421.6;elektromechanik urządzeń sterowania ruchem kolejowym;742116;Monter urządzeń zdalnego sterowania i kontroli dyspozytorskiej metra
1153;7421.7;instalator elektroniki samochodowej;742102;Monter-elektronik
1154;8219.6;monter urządzeń medycznych;742103;Monter-elektronik – aparatura medyczna
1155;7421.6;elektromechanik urządzeń sterowania ruchem kolejowym;742104;Monter-elektronik – aparatura pomiarowa
1156;7421.4;elektronik okrętowy;742106;Monter-elektronik – elektroniczny sprzęt sygnalizacyjny i systemy sygnalizacyjne
1157;7421.3;technik serwisant elektroniki użytkowej;742108;Monter-elektronik – naprawa sprzętu audiowizualnego
1158;8211.3;monter mechatronik;742110;Monter-elektronik – układy elektroniczne automatyki przemysłowej
1159;7421.1;technik konserwator bankomatów;742113;Monter/konserwator urządzeń zabezpieczeń technicznych osób i mienia
1160;7422.1;konserwator infrastruktury telekomunikacyjnej;742201;Monter instalacji i urządzeń telekomunikacyjnych (telemonter)
1161;7422.1;konserwator infrastruktury telekomunikacyjnej;742202;Monter sieci i urządzeń telekomunikacyjnych
1162;7422.6;konserwator sprzętu telekomunikacyjnego;742203;Monter sieci telekomunikacyjnych
1163;7422.1;konserwator infrastruktury telekomunikacyjnej;742204;Monter-elektronik – instalacja anten
1164;7422.2;serwisant sprzętu komputerowego;742205;Monter-elektronik – sprzęt komputerowy
1165;7422.1;konserwator infrastruktury telekomunikacyjnej;742206;Monter-elektronik – urządzenia radiokomunikacyjne
1166;7422.4;technik urządzeń radiowych;742207;Monter-elektronik – urządzenia radiowo-telewizyjne
1167;7511.4;rozbieracz – wykrawacz;751105;Rzeźnik-wędliniarz
1168;7511.1;rzeźnik;751107;Wędliniarz
1169;7511.1.1;masarz halal;751102;Jeliciarz
1170;7511.1;rzeźnik;751101;Garmażer
1171;6223.1;rybak rybołówstwa dalekomorskiego;751103;Przetwórca ryb
1172;9211.1;zbieracz owoców i warzyw;751402;Przetwórca owoców i warzyw
1173;6122.1;hodowca drobiu;751504;Klasyfikator jaj, drobiu i pierza
1174;6223.1;rybak rybołówstwa dalekomorskiego;751505;Klasyfikator ryb
1175;7543.8.2;klasyfikator drewna;752105;Sortowacz materiałów drzewnych
1176;7521.1;suszarniowy drewna;752103;Mygłowacz
1177;7521.2;impregnator drewna;752104;Parzelniczy drewna
1178;7522.1;stolarz wykonawca imitacji mebli zabytkowych;752206;Stolarz galanterii drzewnej
1179;7522.6;renowator mebli;752207;Stolarz mebli artystycznych i wzorcowych
1180;7312.2;korektor instrumentów muzycznych;752209;Stolarz modelarz instrumentów muzycznych
1181;7522.3;bednarz;752202;Gięciarz drewna
1182;8219.11;monter wyrobów z drewna;752203;Kołodziej
1183;7523.3;operator maszyn do produkcji mebli drewnianych;752308;Szlifierz materiałów drzewnych
1184;7523.3;operator maszyn do produkcji mebli drewnianych;752311;Ustawiacz maszyn do obróbki drewna
1185;7523.3;operator maszyn do produkcji mebli drewnianych;752301;Frezer drewna
1186;7531.1;krawiec artystyczny / krawcowa artystyczna;753102;Gorseciarka
1187;7532.2;krojczy;753105;Krawiec
1188;7531.6;perukarz;753107;Modystka
1189;7533.4;wytwórca wyrobów tekstylnych;753303;Szwaczka ręczna
1190;7533.4;wytwórca wyrobów tekstylnych;753305;Żaglownik
1191;7533.5;szwacz/szwaczka;753304;Wytwórca abażurów
1192;7533.4;wytwórca wyrobów tekstylnych;753302;Parasolnik
1193;7533.4;wytwórca wyrobów tekstylnych;753401;Bieliźniarz-kołdrzarz
1194;7535.1;sortowacz skór;753505;Wyprawiacz skór futerkowych
1195;7535.1;sortowacz skór;753504;Konserwator skór surowych
1196;7536.1;formowacz wyrobów skórzanych;753601;Cholewkarz
1197;7536.2.6;obuwnik ortopedyczny;753701;Bandażysta ortopedyczny
1198;7536.1.3;szwacz ręczny wyrobów skórzanych/szwaczka ręczna wyrobów skórzanych;753703;Rymarz
1199;8155.1;operator maszyn i urządzeń do produkcji wyrobów skórzanych;753702;Kaletnik
1200;7541.2;nurek poławiacz zasobów morskich;754102;Nurek
1201;7541.1;nurek techniczny;754104;Operator systemów nurkowych
1202;7542.1;strzałowy;754202;Wydawca środków strzałowych
1203;7115.5;monter okien;754902;Monter żaluzji
1204;6113.5;projektant wewnętrznych terenów zielonych;611308;Ogrodnik – uprawa roślin ozdobnych
1205;6113.5;projektant wewnętrznych terenów zielonych;611306;Ogrodnik terenów zieleni
1206;6114.1;zarządca produkcji rolnej;611402;Producent zdrowej żywności
1207;6121.6;pasterz;612111;Hodowca inwentarza mieszanego
1208;5164.9;opiekun zwierząt domowych;612106;Hodowca zwierząt domowych
1209;6121.1;hodowca bydła;612108;Juhas
1210;6130.2;rolnik produkcji roślinnej i zwierzęcej;612109;Kierownik gospodarstwa produkcji zwierzęcej
1211;6122.1;hodowca drobiu;612202;Kierownik gospodarstwa hodowli drobiu
1212;6122.1;hodowca drobiu;612902;Hodowca ptaków
1213;9212.4;pracownik zajmujący się żywym inwentarzem;612903;Hodowca zwierząt laboratoryjnych
1214;9215.1;robotnik leśny;621001;Drwal / pilarz drzew
1215;9215.1;robotnik leśny;621003;Wozak zrywkarz
1216;7511.3;oprawiacz ryb;622101;Hodowca ryb
1217;7511.3;oprawiacz ryb;622201;Rybak śródlądowy
1218;7511.3;oprawiacz ryb;622301;Rybak rybołówstwa morskiego
1219;9212.4;pracownik zajmujący się żywym inwentarzem;632001;Hodowca zwierząt pracujący na własne potrzeby
1220;9213.1;pracownik produkcji roślinnej;633001;Rolnik produkcji roślinnej i zwierzęcej pracujący na własne potrzeby
1221;7511.2;robotnik w przetwórstwie ryb;634001;Rybak pracujący na własne potrzeby
1222;7514.1;konserwator owoców i warzyw;634002;Zbieracz owoców, ziół i innych roślin
1223;5112.2;pracownik obsługi podróżnych na stacjach kolejowych;511206;Rewizor pociągów
1224;5112.3;konduktor;511203;Konduktor kolei linowej
1225;5113.1;przewodnik;511301;Pilot wycieczek
1226;4221.5;organizator wycieczki;511303;Przewodnik turystyczny miejski
1227;5113.1.1;specjalista ds. edukacji ekologicznej;511304;Przewodnik turystyczny terenowy
1228;5141.1.3;stylista fryzur / stylistka fryzur;514105;Technik usług fryzjerskich
1229;5141.1;fryzjer/fryzjerka;514104;Perukarz
1230;5142.5;charakteryzator/charakteryzatorka;514208;Wizażystka / stylistka
1231;5142.2;pracownik salonu piękności / pracownica salonu piękności;514207;Technik usług kosmetycznych
